x1,x2,y1,y2,y3,year
0.4354036218717563,-0.34318559180773234,98,A,J,2010
0.385081089343451,1.4427637136604015,36,A,J,2010
-1.4536254868869052,-0.5681259720819724,6,A,K,2010
0.9384703879145935,-0.6642465380064798,21,A,J,2010
-1.4214208470961627,-0.3796298442365368,78,A,J,2010
0.5726697546962117,-0.5036782390126682,15,A,K,2010
1.3144898004757744,-1.2382224702014717,97,A,K,2010
-0.9352007729388736,0.019049308465290436,87,A,K,2010
1.1128040026630996,1.152702743754532,70,A,K,2010
0.10851053237278892,-1.5580457354425676,19,A,J,2010
0.44619721861217393,0.6311921524562165,65,A,K,2010
-0.5306538186571689,0.7227958982096626,67,A,J,2010
-0.7423723752270269,0.4083835974340746,26,A,K,2010
0.17674902037937365,1.3792186595093057,57,A,K,2010
0.986650708606245,1.1196784070778536,69,A,J,2010
-0.8653198663727193,-0.2369823522399236,84,A,J,2010
2.30573365422277,-0.9692659349358009,12,A,J,2010
-1.1313407186108886,-2.1858256017097237,29,A,K,2010
0.5660888604082196,-2.202494888777546,17,A,J,2010
-1.3667864038030104,0.014923039924547939,70,A,J,2010
0.02873544545155048,-0.5489557011987631,80,A,J,2010
0.6881760228993677,-0.027799367854315943,54,A,K,2010
0.2958108854879586,-1.2281269231966236,82,A,K,2010
0.750955500249836,0.501363059382526,71,A,J,2010
1.1475890314884047,1.6159573970334533,100,A,K,2010
0.654996309218518,-1.3500050870478353,24,A,K,2010
-1.8705514083800718,-0.5510152394893332,2,A,J,2010
2.2576984060304133,0.2168460418496318,80,A,K,2010
1.2150897501489728,-0.3836764593144487,54,A,K,2010
1.1803086123515176,-0.23718671130085675,64,A,K,2010
0.6540360686792976,-0.7657924099462078,54,A,J,2010
-0.10903319741986556,-0.8937850118343088,87,A,J,2010
0.0770462714583238,-0.1464455539528552,49,A,K,2010
0.0398872990007094,0.26311387952924714,74,A,J,2010
0.2978989099387107,-0.48642461940337994,64,A,K,2010
-0.21760252906033992,-1.037371659618005,42,A,J,2010
0.17874256838474759,-0.8489910230262302,56,A,J,2010
0.1599110598816844,1.8233946681341,3,A,J,2010
2.340222780369374,-0.6932035270030635,84,A,K,2010
0.4578280904935006,-0.07914509575267077,98,A,J,2010
0.40803014481032923,0.94348469267001,77,A,K,2010
-0.3708847790435322,1.109136375812777,70,A,K,2010
0.054063949650790664,0.6530323177682054,14,A,K,2010
-0.251818711919797,-1.1164226991806623,53,A,J,2010
1.4444779788190314,2.754570572395947,27,A,K,2010
0.44917511954776806,-1.311959583387255,10,A,K,2010
-1.6032806788714107,0.8084217500046936,11,A,J,2010
-0.5833302123492681,-1.9893927949686507,3,A,K,2010
0.18411953937325992,-0.5820438230970504,63,A,K,2010
-2.8365327216974427,-2.082089072156046,91,A,K,2010
1.0655915930246576,0.8471912606544432,88,A,K,2010
-1.2715393907242847,-0.4467710453556296,31,A,K,2010
0.4922566376864912,-0.26260788866857554,59,A,J,2010
-0.06575865782767992,-0.6800196863537977,44,A,K,2010
-1.53872984869979,-1.1301005958542933,25,A,K,2010
0.09231375326707607,2.854140255996083,3,A,K,2010
-0.22286850811150485,0.09813878554742476,40,A,K,2010
-1.6919334438598794,0.7673851271926702,81,A,K,2010
1.0967148625672019,1.3203750246100077,69,A,J,2010
-1.7611570813067636,-0.5096163260404984,40,A,J,2010
-1.7793975806491515,-0.02228063434631018,33,A,J,2010
-0.3029832399249687,0.9495445355183499,16,A,K,2010
-0.2983462138486107,0.9913675010497588,3,A,K,2010
0.4914658161162963,-0.7305603445363339,9,A,K,2010
1.1893464481161562,-0.688692031917417,23,A,J,2010
0.3962148095198952,0.3608628792907408,44,A,J,2010
-0.10996903574914219,-0.0498489443639412,94,A,J,2010
0.8557331039127234,-0.26714417094381004,87,A,K,2010
-0.949695198841122,-1.0466045890476108,99,A,K,2010
-1.7907849105618046,0.13463907733556643,55,A,K,2010
-1.1500292049372316,-0.45846861497378666,24,A,J,2010
1.1922242258798146,0.25058491534045196,70,A,J,2010
0.44536423940954745,0.517939166442979,52,A,K,2010
0.273467529191443,0.3146087049017671,23,A,K,2010
-0.38584598403699116,0.8395155970061667,43,A,K,2010
-1.9666497635918945,3.2465881895951343,1,A,J,2010
-1.1826854468182701,0.3745453972884401,3,A,K,2010
0.024457072852803064,-0.7405864234641407,58,A,K,2010
1.3213613426700337,1.3591607809986783,74,A,K,2010
-0.32919273290696366,0.41406188037190156,67,A,K,2010
2.3622718489413415,-1.8536633870788934,45,A,J,2010
0.5879491181734092,1.3584029669042217,25,A,J,2010
1.5638831178999728,-0.9657292229068092,43,A,K,2010
0.6695879789714082,-0.418643865561073,96,A,K,2010
1.097289634049309,-0.45464553774813077,48,A,K,2010
-0.9054759398828898,-1.2470209530709524,72,A,J,2010
-0.06328022524111702,0.2466311773407074,74,A,K,2010
-1.05880892166324,-0.7472836934194269,79,A,J,2010
-0.1877998323598814,0.8151800662612368,62,A,K,2010
-0.008370442655525409,1.1431527044413716,85,A,J,2010
-0.421031491715814,-0.967682620055004,87,A,K,2010
1.0285774197766415,0.1592624618898098,50,A,J,2010
-2.060699676364158,0.06894590236532852,79,A,K,2010
-0.004233946879179856,0.34867313542845674,41,A,K,2010
-1.5518695684563033,-0.9675168492391801,86,A,K,2010
-0.7543252485583436,-0.3960716668392459,5,A,K,2010
-1.928106273656099,0.02260814855300234,77,A,K,2010
-0.37543546007876705,0.7230144431789228,70,A,K,2010
0.569303122666543,-0.5279631879764121,80,A,J,2010
-0.37148879861822187,1.5573936084319788,6,A,J,2010
1.7086842618216151,1.0062751043304214,91,A,J,2010
-1.1351705653735347,1.0871348730051829,50,A,J,2010
1.365578056245465,-1.4373085117648974,76,A,K,2010
0.7698824766671829,-0.41665689718995735,27,A,K,2010
0.9304229924890047,0.1169571964609741,82,A,K,2010
-0.10891228615216372,0.5214583702544471,65,A,J,2010
0.7525829011954683,-2.093398897377427,47,A,K,2010
-1.1024789050311405,-1.8675295413604478,59,A,K,2010
1.5128112281689197,0.3803772716857486,43,A,K,2010
0.12285655884196538,0.24353079686845078,9,A,J,2010
0.12139042569329281,0.6062822419691988,92,A,K,2010
-0.7419666627352064,1.297150397006418,54,A,J,2010
-0.1541702653724033,1.9705891947776888,96,A,J,2010
-0.5807896697996796,0.027734127049635994,41,A,J,2010
0.7157293289862455,-2.000673933163924,58,A,J,2010
-0.8858471037625165,-1.1147778006255902,6,A,K,2010
0.8671907486880108,-1.8701337585990478,75,A,J,2010
1.6320789364026305,0.0958874499541329,25,A,J,2010
-0.5010373221866528,1.673114807244834,45,A,K,2010
-0.18118326018059527,0.24841066721866484,45,A,K,2010
0.8974098717415067,-0.30317430066722134,73,A,J,2010
0.8461963085709935,-0.7979915387172937,44,A,K,2010
-0.09959025614506443,0.2883744480696538,90,A,K,2010
-1.132926068430892,-0.5854177628782249,14,A,K,2010
-0.8564443288445102,-0.8765778893773277,79,A,K,2010
-0.5540044127990723,-0.40462581995621155,53,A,K,2010
-1.1998901795299843,0.674463150226908,6,A,K,2010
-1.131250746212756,2.488289331640275,93,A,K,2010
-0.693293237901075,0.21471723561412867,55,A,K,2010
1.8696881422475864,0.5399079475177331,21,A,J,2010
-0.4143163653959322,0.24531085381136178,79,A,J,2010
0.19856636971490696,-0.9176763199057075,68,A,K,2010
1.4669339128482521,-1.0114754110664823,54,A,J,2010
1.4539556357048802,0.3373293274322555,11,A,J,2010
-1.45619808204862,-1.6310163371786248,28,A,J,2010
0.1509825832034506,-0.5107410779346712,64,A,K,2010
0.45714173939685737,0.7314608082347235,68,A,J,2010
-0.9639357178955656,0.6747638959704084,19,A,J,2010
0.4448754911017533,-0.40593031467271373,48,A,K,2010
1.3199725684970465,0.9474515601921014,89,A,J,2010
-0.27518033846691103,-0.3828617831891676,70,A,K,2010
0.9196879648113033,0.8455086855559801,53,A,J,2010
0.14234289002377787,-0.16712920859719965,69,A,J,2010
-0.05302756522052762,-0.11526794030472799,15,A,K,2010
1.1253595005642778,-1.2259699329935208,55,A,K,2010
0.389161243883267,-0.08726764438079176,50,A,K,2010
-1.8564809210815327,0.10924993178164094,85,A,K,2010
-0.09937671288151541,0.6316083060329264,29,A,K,2010
-0.03827459446274359,0.7892613216327558,46,A,K,2010
-0.9143236296422633,-1.2649351036558232,20,A,K,2010
1.7737607411635556,0.3847595190948445,19,A,K,2010
1.2243702354257469,0.7281959072199302,85,A,K,2010
-0.9448042348398082,1.7823179819857453,41,A,J,2010
1.038782832510883,0.7413703120939887,87,A,J,2010
-0.5371497544516277,0.09941174149311767,70,A,K,2010
0.3621892313837918,-1.521376023197186,39,A,K,2010
0.3625198862687643,-1.3761612860854315,78,A,J,2010
-0.6320721763799032,-0.785079031943246,49,A,J,2010
0.8580796905421771,-0.31489973772925306,77,A,J,2010
0.46519094957466645,0.7172185789444061,79,A,J,2010
-0.6850749714821152,-0.7377771842571484,63,A,J,2010
-0.8495940240962254,-1.6797049775048283,67,A,J,2010
-1.3104051040309652,-0.3412337185204283,88,A,K,2010
0.6370200489728892,0.07389899967671162,12,A,K,2010
0.8581251729043011,-1.3493318313681202,86,A,K,2010
-1.5937869905888504,-0.553712900907327,57,A,J,2010
-0.03821284528158098,-1.7859540024811003,27,A,J,2010
0.2542088134668998,-0.21777472722554939,95,A,K,2010
-0.48940920419588535,-0.1513377731406362,93,A,K,2010
1.1361848177005498,0.08101709617138673,92,A,J,2010
-0.038044680540524595,0.7516537582318243,35,A,J,2010
0.6425336888285882,-1.0077888553454475,17,A,K,2010
-0.5513182696927451,0.47080793842873886,74,A,K,2010
-0.5450086693048833,-0.3937998193074933,27,A,J,2010
0.0750387410866372,0.7884415327632041,73,A,K,2010
-1.349173699780695,2.496193204275248,27,A,J,2010
-0.3512581198488346,2.1729074261387384,77,A,J,2010
0.253823967693564,-0.13888962827340864,23,A,J,2010
0.0756108177287458,-0.40216950704174576,3,A,K,2010
1.4713105733699492,0.6366832561536417,51,A,K,2010
-0.4773998492570664,-1.274066695259107,44,A,K,2010
-0.21971958371042674,0.9857054390629517,98,A,K,2010
-2.1196082201424544,0.9525690120960218,2,A,J,2010
0.3646959836620807,-0.6858772041981684,100,A,J,2010
-0.6237918158254947,-0.43366711383753276,15,A,K,2010
2.3880717033661862,-0.5804354449920355,65,A,J,2010
0.06573778962991202,1.6868339048778132,18,A,K,2010
-1.1332198586837803,-2.1874523935678454,45,A,J,2010
-2.1277365799882184,0.3116031404314732,21,A,K,2010
0.09386620907775221,-1.2288763914665293,43,A,K,2010
-0.01653243259066134,-1.8603249742187093,9,A,K,2010
0.6367468361627143,-0.2660818370045064,88,A,J,2010
0.9443135579962281,0.6343139972516647,60,A,J,2010
1.133501779112859,0.9730296896167848,68,A,K,2010
-1.0862905464680506,0.5789863066605078,13,A,K,2010
-0.29998344224546525,-0.8167296198742193,14,A,K,2010
-1.928166653474186,-1.3856588324427939,4,A,J,2010
-0.2651080899926163,0.16632830091462078,79,A,K,2010
-0.9933675773522079,1.877902728656361,21,A,K,2010
-0.9845341944480741,-1.2061091973740885,56,A,K,2010
0.24740425857812845,1.104462045641445,23,A,K,2010
-0.0044405392075990285,0.7671732030805044,3,A,J,2010
0.4835310742059214,-0.6980653931972568,3,A,K,2010
0.4569757809156807,0.3334012265730391,77,A,K,2010
-0.1975180837469861,0.19513695623413777,10,A,J,2010
0.5133637090210512,1.5141967984377318,49,A,J,2010
-1.127266554947992,-1.787410099988955,94,A,J,2010
-0.23425552946137584,1.5804780984744058,52,A,J,2010
-1.2758153950831932,0.17134720316668214,57,A,J,2010
0.506055892157574,-0.4935965220301302,87,A,J,2011
-0.546631855784187,-0.13356660125870706,15,A,K,2011
1.0015132523634485,-1.595028941165109,98,A,J,2011
0.41452353437498546,1.5343981071967385,91,A,J,2011
-1.5132881200337271,-0.7087271314980613,3,A,K,2011
0.9200575223909052,-0.47424632444116727,48,A,K,2011
0.34755197502381147,-1.707568038520629,66,A,J,2011
-1.1144489647973643,-2.2327400355926903,98,A,K,2011
-1.6070809398497166,0.7892835829102787,86,A,K,2011
0.3191602386481171,1.6233268066710174,58,A,K,2011
0.2326317695085757,-0.6435449610535359,25,A,J,2011
0.9825054427327946,0.41847506914315535,50,A,J,2011
-1.2229016149998486,0.13981116597456994,50,A,K,2011
0.2673726890531598,-0.7103514600014071,17,A,J,2011
-0.8407958014240466,-0.12129817980942485,94,A,K,2011
0.8396870838404941,-0.7909228638087085,32,A,J,2011
0.2008777905850329,-0.9639223162288569,61,A,K,2011
0.2874222501144454,-0.7567728140568627,75,A,K,2011
-0.37994595516686763,0.12709913180870408,58,A,J,2011
0.10293639184900857,0.16134026831367854,42,A,J,2011
0.49084091766159255,1.6252564018704088,79,A,K,2011
0.01944617652012422,0.6837619182908878,74,A,K,2011
1.3990553146602687,-0.0019330380627692334,77,A,J,2011
-0.7439675855849923,1.9615776335197008,33,A,K,2011
0.10658922911838536,1.3375454143630174,8,A,K,2011
-0.0958110991197285,0.8957846114778507,27,A,K,2011
0.21078141800538472,-0.702786176461093,62,A,K,2011
-0.9893553295982536,0.4447683073156409,19,A,K,2011
-0.8297260955854634,-1.8417702373352844,73,A,J,2011
0.9065614348640754,0.41721364329764227,5,A,K,2011
-0.9723135094757495,0.07350126215161916,45,A,J,2011
-0.44062758633659355,0.18130263478869918,52,A,J,2011
0.27373647191220596,-0.13136785709964835,68,A,J,2011
0.19656423546082197,-1.074011645632188,19,A,K,2011
-1.4432719686969766,-0.7550447880445484,41,A,K,2011
0.14494918465513956,-0.24575979842755,87,A,K,2011
-0.6493561382756828,-0.1784567171448463,15,A,J,2011
0.20681970608308023,0.5380235565180193,12,A,J,2011
-0.5938020622686654,1.0006457411823702,74,A,J,2011
1.5391161686660868,2.255525642560734,87,A,J,2011
0.5601367735722711,-0.46663392810853205,4,A,J,2011
0.32164528804192266,1.8072475648099247,14,A,J,2011
0.13542598236762107,0.3824557101234458,52,A,J,2011
0.7093984696494043,-0.20433194381550052,78,A,J,2011
1.9627015691510818,0.09222532003438282,72,A,K,2011
-1.5956942525705373,0.7268398362718701,67,A,K,2011
-0.053071844820092424,0.9763574625999243,62,A,K,2011
-0.20965804343483818,0.415846202016305,68,A,J,2011
0.110056218193675,1.3186571381140348,47,A,K,2011
0.5834040059561163,1.088575412373534,71,A,K,2011
-1.3693643132381677,1.0084268783302663,17,A,K,2011
-0.5199468632432693,-0.7299452877609282,34,A,J,2011
0.551848409108525,2.7766223614654244,30,A,K,2011
-1.0217189079898987,-0.4776905451801225,12,A,J,2011
-0.8490368916256684,-0.5861142687591767,59,A,J,2011
0.632389354506734,-0.48834325787346533,11,A,K,2011
-0.05890414765447679,-0.6457175160333448,15,A,K,2011
0.9578389047500002,1.9542325792346529,17,A,K,2011
-0.5617659718437079,-1.512624419433867,88,A,K,2011
0.3787772786436327,0.38293992458692994,98,A,K,2011
0.045768484602325146,-0.4150766711281424,28,A,K,2011
-2.0834585318332852,-0.468221798242017,62,A,K,2011
2.175206339253258,0.5255721007089394,59,A,K,2011
-0.4484043588510084,0.2862891233942267,43,A,J,2011
-0.5888845435975756,1.1605170801505285,32,A,J,2011
-0.5571251779013926,-0.5565240249186582,52,A,K,2011
0.249717416930995,0.20794042665243823,84,A,J,2011
-1.5866040728680046,0.7624384703846965,95,A,K,2011
0.9290288038679513,0.3891388763953019,75,A,J,2011
0.13574602267839153,0.6809486085733131,48,A,K,2011
-0.9261223601156221,-0.7767443908073575,61,A,K,2011
0.866911047909061,-0.6688228129254585,39,A,K,2011
0.9841658997479454,0.9996281594850875,12,A,K,2011
-1.171935142374169,0.6794977790434392,82,A,J,2011
0.5358709776527818,2.860210155622405,77,A,K,2011
-1.6176047348513722,-0.8890385232167514,65,A,J,2011
-1.4963031565942255,0.05676662142004236,8,A,K,2011
-0.08713978685865174,0.5696038719491844,37,A,K,2011
-0.11989303345765426,0.4891176916631596,52,A,J,2011
-0.46235981865264786,-1.4111038114227064,58,A,J,2011
0.23552094491649397,-2.3791326311017733,3,A,J,2011
1.1745613891913262,-0.09943774478450645,81,A,J,2011
0.18787040845123915,0.06744474069655551,52,A,J,2011
-1.3309973100942238,0.5613064333681965,31,A,K,2011
-1.6109650074868254,1.1032530237378129,12,A,K,2011
0.5036199217321093,0.7964307485234949,47,A,J,2011
1.17121970498048,0.4724788417459373,96,A,J,2011
0.8051181152786501,1.5056915251415495,39,A,K,2011
1.0724763177500798,0.952522617509727,17,A,K,2011
-0.86606133366017,0.3108910087595561,84,A,K,2011
-0.17645515993610844,-0.9196836302039483,70,A,K,2011
-0.8664206871196142,0.9901629496204288,79,A,K,2011
1.845102754724892,0.5464604759151072,73,A,K,2011
1.3982671657363814,1.1434443914039039,92,A,K,2011
0.03805584931933719,-0.2210968880691086,4,A,J,2011
-0.07721624406739291,-1.6181358455457528,31,A,J,2011
-1.0515505270355405,-0.5196773885160404,29,A,K,2011
-0.01584888525069104,-0.3384286170058213,86,A,K,2011
0.3675046969009453,-0.3611999801771797,70,A,K,2011
-0.6322999840227665,-0.87168198472940706,88,A,K,2011
0.5673031552334186,0.12079091971012305,16,A,K,2011
2.3188993282839823,0.6506521243798804,44,A,K,2011
0.9650185407043379,-1.1082567568784039,36,A,K,2011
-0.32533027379252727,0.8662832441804197,38,A,J,2011
-0.7522161752929293,-0.02976978959272431,7,A,J,2011
-0.4368284315335375,-0.7106386944170637,93,A,K,2011
0.5844368102518716,-0.5442637338359692,76,A,J,2011
-0.21820151627263412,-1.2014392594624805,20,A,K,2011
0.055373830493946036,1.1618612704784408,76,A,K,2011
1.3284032107935215,0.5905168200073999,44,A,K,2011
-0.9166411707116521,-0.17770045245203211,90,A,J,2011
1.2714249002225293,0.5762849360286184,52,A,K,2011
0.1388577733996199,-0.14979882284119167,93,A,K,2011
0.44039121888751587,-0.03586114006093625,85,A,K,2011
0.14501221347658755,-0.47752852766504617,81,A,J,2011
2.014801314665503,1.6719937382485313,28,A,J,2011
-0.8737320550698251,0.0638375997773666,73,A,J,2011
1.8612484228673392,-0.9648117131224724,40,A,K,2011
-0.6264024213172136,-1.051033621146792,60,A,J,2011
0.9556876044674698,-0.3582688202628909,2,A,K,2011
0.21187925053183246,1.6576512506880792,56,A,K,2011
-0.0996397365650601,0.46669651034691045,2,A,J,2011
1.59389077460289,0.6258430091817445,46,A,J,2011
-0.2450968626513642,0.9834459896534379,92,A,K,2011
2.174057737219341,-1.0785028170341173,93,A,J,2011
2.0061850680047084,-1.1011135762742716,75,A,K,2011
0.4156067115590367,-0.837980598335418,85,A,J,2011
-0.8703444853499571,1.4064043080149167,79,A,J,2011
0.2013059797975953,0.14902973340831593,98,A,J,2011
1.8160244344090148,-0.1076016792230666,36,A,K,2011
0.018102454083657907,-1.159704908138582,7,A,J,2011
0.5360750242220839,1.0770907907351115,48,A,K,2011
-1.4292569206475372,1.2850446355170149,9,A,K,2011
0.6731131242520191,0.03335234621301101,78,A,J,2011
-0.950052063517474,-1.1296985712425716,48,A,K,2011
-0.4629142040175521,0.007122797719998807,12,A,K,2011
-1.4470509595723695,0.015069513535166253,5,A,J,2011
1.1487009359501172,-0.18739664184025298,94,A,K,2011
-0.1703609122443368,0.9959725955079928,12,A,J,2011
-0.5372501221509198,0.20846038060616606,100,A,J,2011
0.3476846376612728,0.2954347694129438,9,A,K,2011
-0.3897444435833226,-0.3866762113960625,24,A,J,2011
0.8124303869357764,-0.5775068373001875,78,A,J,2011
-0.44777473771083853,-0.6124796013857109,17,A,K,2011
1.0280059648229045,0.5862434253906341,81,A,K,2011
-1.7745498017300394,-1.2339235540029159,48,A,J,2011
-1.6413974442338926,0.5753413804646573,30,A,J,2011
0.046560963003483086,-0.9699041816701289,2,A,K,2011
0.7235145596520859,1.1968069431893034,73,A,J,2011
-0.0653339484432832,1.892265114868868,65,A,K,2011
1.1782333990001785,-2.7454884375178104,84,A,J,2011
-0.3318292260963675,-0.05142871517361696,73,A,J,2011
0.8281453238390608,-0.35982518224841575,46,A,K,2011
-2.3047785474412104,-0.2219614052869984,75,A,J,2011
-0.11643497851169735,-1.255491713508233,53,A,J,2011
1.1259020579142447,-1.948118111103672,13,A,K,2011
0.9924474412043474,1.3565454077800947,16,A,K,2011
-0.6835615744778458,0.9502856218924456,8,A,J,2011
-1.6099379348356329,0.5932359865952418,59,A,K,2011
-1.8384224258012116,-0.747965815128613,74,A,J,2011
-0.38143732985875606,1.2361200200272338,86,A,K,2011
0.02177759919737217,0.5942099799764345,52,A,J,2011
-0.6348980137758292,-0.19784941780543175,96,A,J,2011
0.18443322419420627,-2.3461224780902303,34,A,K,2011
0.5119082077065605,1.0564445592970388,93,A,J,2011
0.4398690521701784,-0.061796771118676715,2,A,J,2011
-1.0960078796469008,1.012230584023094,56,A,K,2011
0.870525638997579,-0.5299757593936708,23,A,K,2011
-2.001394500886045,-0.12287339286777103,35,A,J,2011
-1.2869107373308655,-0.7832881510968943,4,A,J,2011
-0.4569060547547603,-1.6076942627046484,59,A,J,2011
0.35229500218769055,1.0766637068371767,54,A,K,2011
-0.8416582964631606,-0.8799228782738884,15,A,J,2011
-0.15353910768697152,-0.0783691854804863,92,A,K,2011
0.0010887063455037032,-0.6204004187252734,40,A,J,2011
1.174523390441424,0.26123674352950044,12,A,K,2011
